user_id,product_id,category,price_tier,price,avg_rating,review_count,session_duration_seconds,time_of_day,day_of_week,is_weekend,page_views_in_session,items_in_cart,user_total_purchases,purchased,interaction_date
USER_00949,PROD_0194,Electronics,mid-range,99.46,4.8,950,75,14,3,0,5,5,18,1,2024-03-14
USER_00049,PROD_0056,Electronics,budget,23.7,3.1,1201,362,23,5,1,8,3,15,0,2024-04-27
USER_00952,PROD_0116,Clothing,mid-range,56.81,3.3,443,62,14,2,0,8,3,23,0,2024-10-16
USER_00185,PROD_0124,Beauty,mid-range,88.84,4.8,1279,278,11,5,1,20,4,42,0,2024-05-04
USER_00189,PROD_0022,Books,premium,249.4,3.9,1200,345,12,3,0,2,0,38,0,2024-09-19
USER_00245,PROD_0101,Clothing,budget,12.09,4.3,1273,450,9,4,0,12,5,36,1,2024-11-22
USER_00992,PROD_0058,Clothing,budget,19.88,4.4,486,441,7,5,1,7,5,39,1,2024-06-15
USER_00329,PROD_0224,Books,premium,214.96,5.0,609,89,16,6,1,9,5,8,1,2024-12-15
USER_00948,PROD_0110,Books,premium,290.01,4.8,1259,525,1,2,0,11,2,6,1,2024-09-04
USER_00196,PROD_0053,Sports,budget,9.12,3.0,804,236,16,1,0,14,3,4,0,2024-04-23
USER_00885,PROD_0421,Home & Kitchen,premium,250.99,3.4,1047,531,6,3,0,18,4,17,0,2024-02-08
USER_00367,PROD_0253,Books,mid-range,86.91,3.5,1590,35,21,0,0,6,5,38,0,2024-08-26
USER_00465,PROD_0423,Toys,luxury,663.53,3.3,1834,568,21,4,0,20,0,49,0,2024-06-28
USER_00950,PROD_0032,Clothing,premium,252.5,4.1,1599,115,3,4,0,19,2,1,1,2024-02-09
USER_00371,PROD_0088,Books,luxury,775.66,4.7,683,244,10,4,0,2,4,9,0,2024-10-04
USER_00104,PROD_0006,Toys,budget,23.97,3.3,870,51,18,0,0,17,3,31,1,2024-08-12
USER_00602,PROD_0427,Electronics,premium,166.25,3.2,858,521,1,3,0,10,2,26,0,2024-10-10
USER_00250,PROD_0141,Home & Kitchen,budget,26.24,4.6,221,254,20,2,0,15,1,47,0,2024-08-28
USER_00988,PROD_0283,Electronics,budget,23.65,3.4,864,225,1,3,0,2,3,13,1,2024-05-02
USER_00236,PROD_0286,Books,budget,21.85,3.5,1360,62,20,3,0,5,1,9,1,2024-07-11
USER_00462,PROD_0400,Books,premium,230.23,4.5,858,100,21,6,1,16,4,42,1,2024-05-19
USER_00188,PROD_0357,Toys,premium,126.68,3.7,698,68,14,1,0,12,5,1,0,2024-08-27
USER_00860,PROD_0337,Toys,premium,210.91,3.2,1737,246,22,5,1,6,2,45,0,2024-02-10
USER_00324,PROD_0047,Beauty,budget,6.52,4.5,1644,568,2,0,0,7,0,32,1,2024-03-18
USER_00255,PROD_0116,Clothing,mid-range,56.81,3.3,443,302,6,3,0,14,1,11,0,2024-11-14
USER_00419,PROD_0446,Clothing,premium,286.6,4.4,286,44,4,2,0,4,3,17,1,2024-05-08
USER_00830,PROD_0087,Toys,budget,29.17,3.6,1318,278,19,3,0,16,1,35,1,2024-07-04
USER_00206,PROD_0393,Toys,budget,25.78,4.0,627,51,6,1,0,15,3,10,0,2024-04-23
USER_00752,PROD_0496,Toys,premium,215.49,4.5,1681,364,0,5,1,14,0,21,0,2024-09-21
USER_00141,PROD_0437,Books,premium,209.25,4.4,1781,584,20,4,0,10,3,48,0,2024-06-07
USER_00454,PROD_0486,Toys,mid-range,75.75,3.7,370,156,3,0,0,15,2,47,1,2024-12-23
USER_00508,PROD_0286,Books,budget,21.85,3.5,1360,563,17,1,0,16,5,31,0,2024-11-05
USER_00559,PROD_0062,Home & Kitchen,mid-range,48.59,3.3,1326,60,13,5,1,5,2,50,0,2024-03-02
USER_00870,PROD_0278,Toys,luxury,891.61,4.9,1681,592,23,0,0,14,3,21,0,2024-04-08
USER_00197,PROD_0330,Toys,mid-range,80.48,3.1,751,419,20,6,1,7,0,28,0,2024-07-21
USER_00169,PROD_0366,Clothing,luxury,784.45,3.7,1637,373,14,4,0,15,5,13,0,2024-10-04
USER_00110,PROD_0407,Electronics,premium,148.35,3.2,925,119,5,5,1,7,0,50,0,2024-10-12
USER_00230,PROD_0128,Home & Kitchen,premium,252.25,3.8,1545,469,12,5,1,19,1,31,0,2024-10-12
USER_00291,PROD_0493,Electronics,luxury,718.45,4.4,104,151,23,3,0,6,1,8,0,2024-07-25
USER_00336,PROD_0139,Beauty,budget,24.91,4.1,89,262,12,0,0,20,3,42,0,2024-06-03
USER_00201,PROD_0388,Books,budget,6.64,3.8,1473,398,19,0,0,14,4,6,0,2024-12-09
USER_00616,PROD_0247,Home & Kitchen,budget,22.26,3.4,915,210,18,2,0,1,1,18,0,2024-07-17
USER_00095,PROD_0161,Toys,budget,19.35,3.9,907,286,19,6,1,19,3,29,0,2024-12-22
USER_00707,PROD_0301,Home & Kitchen,mid-range,35.35,4.3,1091,328,17,5,1,15,0,46,0,2024-05-11
USER_00869,PROD_0206,Beauty,mid-range,64.67,3.1,1033,596,11,2,0,10,4,23,0,2024-09-11
USER_00654,PROD_0219,Sports,premium,191.91,4.3,1845,265,20,2,0,1,4,50,0,2024-06-05
USER_00519,PROD_0258,Beauty,luxury,668.26,4.5,980,344,1,6,1,11,0,42,0,2024-11-03
USER_00389,PROD_0382,Sports,mid-range,92.91,3.9,184,230,1,3,0,12,5,24,0,2024-05-30
USER_00699,PROD_0084,Toys,budget,26.46,3.4,1677,58,9,1,0,18,2,44,0,2024-08-06
USER_00922,PROD_0292,Electronics,luxury,822.91,3.4,783,385,10,6,1,15,1,40,0,2024-06-23
USER_00703,PROD_0082,Home & Kitchen,luxury,861.56,4.7,1665,45,3,0,0,11,4,26,0,2024-10-14
USER_00047,PROD_0167,Sports,premium,272.03,5.0,630,436,12,1,0,19,3,29,0,2024-03-12
USER_00566,PROD_0377,Sports,budget,19.35,4.1,820,476,19,1,0,8,0,19,0,2024-02-06
USER_00562,PROD_0048,Toys,budget,11.22,3.4,923,391,8,2,0,14,0,20,0,2024-03-20
USER_00687,PROD_0441,Home & Kitchen,luxury,544.16,4.9,1633,57,22,2,0,13,2,4,1,2024-01-10
USER_00323,PROD_0232,Sports,mid-range,44.06,4.6,1799,125,0,1,0,20,0,22,1,2024-03-12
USER_00220,PROD_0194,Electronics,mid-range,99.46,4.8,950,408,13,0,0,8,4,20,1,2024-03-18
USER_00749,PROD_0221,Electronics,luxury,961.66,5.0,617,226,1,6,1,13,1,22,0,2024-11-03
USER_00424,PROD_0350,Books,budget,20.8,4.2,1476,117,11,0,0,19,0,6,1,2024-07-22
USER_00807,PROD_0331,Beauty,mid-range,97.87,4.2,1545,494,15,6,1,18,1,43,1,2024-02-25
USER_00108,PROD_0481,Electronics,mid-range,70.48,3.1,710,256,15,5,1,19,4,27,0,2024-02-24
USER_00034,PROD_0203,Home & Kitchen,mid-range,98.65,3.5,789,485,11,1,0,12,0,30,0,2024-08-27
USER_00809,PROD_0334,Books,luxury,623.18,3.6,787,181,5,0,0,12,4,47,0,2024-02-05
USER_00560,PROD_0244,Sports,premium,234.1,4.5,1942,188,7,5,1,17,3,22,1,2024-02-24
USER_00257,PROD_0078,Toys,budget,27.47,3.4,516,37,16,4,0,1,2,25,0,2024-11-29
USER_00480,PROD_0156,Beauty,mid-range,43.41,4.5,571,586,16,0,0,10,5,13,0,2024-02-05
USER_00041,PROD_0168,Books,budget,20.24,4.5,1945,218,8,5,1,19,0,30,1,2024-01-20
USER_00905,PROD_0098,Toys,budget,12.6,3.4,1614,341,0,1,0,16,4,29,0,2024-01-23
USER_00592,PROD_0252,Toys,mid-range,34.8,4.5,429,333,8,6,1,16,2,8,1,2024-01-28
USER_00639,PROD_0295,Electronics,luxury,944.81,4.7,1184,376,6,2,0,20,3,26,1,2024-05-15
USER_00926,PROD_0328,Books,budget,21.55,4.8,1270,505,4,1,0,7,0,40,0,2024-10-01
USER_00897,PROD_0497,Home & Kitchen,mid-range,51.12,3.3,1357,255,7,2,0,15,0,30,0,2024-09-04
USER_00216,PROD_0145,Home & Kitchen,premium,270.34,4.7,182,438,10,6,1,16,2,34,0,2024-10-13
USER_00315,PROD_0479,Sports,luxury,694.74,4.1,1382,67,18,3,0,19,3,16,0,2024-11-28
USER_00606,PROD_0303,Toys,mid-range,46.54,3.3,409,588,14,0,0,5,3,3,0,2024-04-22
USER_00730,PROD_0259,Sports,premium,202.65,3.2,1036,87,11,2,0,13,3,50,0,2024-07-10
USER_00869,PROD_0179,Books,budget,27.24,4.5,1241,315,9,0,0,9,4,18,0,2024-01-29
USER_00411,PROD_0224,Books,premium,214.96,5.0,609,465,20,0,0,15,0,26,1,2024-02-26
USER_00156,PROD_0122,Books,mid-range,64.18,3.5,999,532,5,0,0,5,4,32,0,2024-01-29
USER_00815,PROD_0473,Clothing,mid-range,77.62,4.2,1617,197,6,5,1,2,1,45,0,2024-02-17
USER_00506,PROD_0076,Beauty,mid-range,68.19,4.7,1197,195,15,0,0,14,1,20,1,2024-07-01
USER_00325,PROD_0152,Electronics,budget,12.36,3.8,503,187,7,5,1,5,4,13,1,2024-09-28
USER_00039,PROD_0447,Electronics,mid-range,46.97,4.3,1092,402,3,0,0,18,2,6,0,2024-02-26
USER_00876,PROD_0154,Beauty,premium,170.36,3.9,632,570,1,3,0,12,2,39,0,2024-06-27
USER_00667,PROD_0040,Clothing,mid-range,34.48,3.0,1139,450,9,1,0,14,4,3,0,2024-03-12
USER_00705,PROD_0030,Beauty,premium,294.38,4.5,1044,252,10,6,1,4,2,13,0,2024-02-25
USER_00473,PROD_0237,Electronics,luxury,309.74,4.1,936,231,21,2,0,17,4,10,1,2024-01-10
USER_00742,PROD_0008,Electronics,budget,14.5,3.7,709,336,9,1,0,18,2,8,0,2024-06-04
USER_00094,PROD_0402,Beauty,premium,196.59,4.6,1407,182,1,3,0,2,3,30,1,2024-02-15
USER_00040,PROD_0180,Home & Kitchen,budget,7.28,4.9,1717,161,15,5,1,20,3,23,0,2024-09-07
USER_00197,PROD_0113,Beauty,premium,253.16,4.0,1288,383,20,5,1,15,1,9,0,2024-04-20
USER_00603,PROD_0157,Beauty,premium,296.1,4.7,611,163,0,3,0,17,4,44,1,2024-07-18
USER_00828,PROD_0134,Home & Kitchen,premium,133.56,4.2,1536,409,5,0,0,19,5,14,0,2024-06-24
USER_00232,PROD_0257,Books,premium,103.16,3.5,264,194,8,6,1,14,4,47,0,2024-11-10
USER_00491,PROD_0026,Sports,luxury,717.12,3.9,519,479,22,4,0,20,0,34,0,2024-08-30
USER_00497,PROD_0124,Beauty,mid-range,88.84,4.8,1279,202,20,0,0,18,5,5,0,2024-04-15
USER_00732,PROD_0193,Clothing,mid-range,51.75,3.0,840,71,15,2,0,15,4,14,0,2024-11-06
USER_00710,PROD_0264,Electronics,mid-range,49.25,4.3,1128,363,13,3,0,12,4,38,0,2024-09-26
USER_00637,PROD_0388,Books,budget,6.64,3.8,1473,345,20,2,0,10,3,45,1,2024-02-28
USER_00414,PROD_0330,Toys,mid-range,80.48,3.1,751,591,4,1,0,15,2,14,0,2024-06-25
USER_00736,PROD_0127,Clothing,budget,11.5,3.7,936,584,21,5,1,18,3,3,0,2024-11-09
USER_00069,PROD_0025,Beauty,mid-range,85.45,3.8,135,548,10,6,1,6,4,37,0,2024-03-24
USER_00757,PROD_0225,Electronics,luxury,492.14,4.1,1409,595,13,4,0,20,3,49,0,2024-12-20
USER_00092,PROD_0146,Home & Kitchen,luxury,470.7,3.9,1254,557,16,5,1,20,3,40,0,2024-08-10
USER_00202,PROD_0500,Electronics,premium,288.32,4.3,1614,287,14,3,0,1,2,23,0,2024-03-07
USER_00368,PROD_0458,Beauty,luxury,922.48,3.3,1037,278,17,6,1,18,2,0,0,2024-01-21
USER_00213,PROD_0203,Home & Kitchen,mid-range,98.65,3.5,789,342,17,2,0,11,2,19,0,2024-03-06
USER_00909,PROD_0134,Home & Kitchen,premium,133.56,4.2,1536,554,18,2,0,20,3,0,0,2024-09-04
USER_00592,PROD_0086,Clothing,budget,21.5,3.8,575,551,16,3,0,4,1,42,0,2024-07-25
USER_00093,PROD_0052,Clothing,mid-range,58.45,4.0,1775,557,17,1,0,11,1,13,0,2024-12-31
USER_00617,PROD_0325,Electronics,premium,161.77,4.9,704,388,5,4,0,15,5,34,0,2024-12-20
USER_00970,PROD_0381,Home & Kitchen,luxury,440.12,3.3,156,28,22,1,0,20,2,42,0,2024-07-16
USER_00662,PROD_0068,Books,budget,21.7,4.1,1913,71,12,2,0,17,0,3,0,2024-06-12
USER_00930,PROD_0019,Home & Kitchen,budget,10.27,4.9,1799,122,7,4,0,1,3,17,0,2024-01-19
USER_00926,PROD_0057,Sports,mid-range,33.98,4.0,1748,59,13,5,1,1,4,5,0,2024-03-30
USER_00055,PROD_0115,Home & Kitchen,premium,163.94,4.1,288,466,4,2,0,5,4,45,0,2024-02-07
USER_00822,PROD_0313,Electronics,luxury,372.45,4.8,708,298,9,0,0,15,2,24,0,2024-12-16
USER_00973,PROD_0400,Books,premium,230.23,4.5,858,406,5,5,1,10,0,31,0,2024-03-23
USER_00395,PROD_0125,Books,budget,27.67,4.2,1362,99,12,6,1,17,3,14,1,2024-10-06
USER_00262,PROD_0172,Clothing,premium,241.39,4.4,934,492,10,4,0,1,3,2,0,2024-07-05
USER_00648,PROD_0254,Clothing,budget,11.93,5.0,271,14,1,4,0,15,0,10,1,2024-09-13
USER_00606,PROD_0473,Clothing,mid-range,77.62,4.2,1617,508,19,1,0,19,0,6,0,2024-09-24
USER_00083,PROD_0252,Toys,mid-range,34.8,4.5,429,353,13,0,0,17,4,30,1,2024-12-30
USER_00239,PROD_0043,Books,mid-range,49.49,4.0,1109,247,10,1,0,8,0,23,0,2024-05-21
USER_00138,PROD_0108,Beauty,luxury,335.15,3.5,1742,341,5,4,0,7,1,9,0,2024-07-05
USER_00036,PROD_0284,Sports,premium,131.48,3.6,669,519,21,0,0,10,4,38,1,2024-11-18
USER_00247,PROD_0305,Toys,luxury,624.77,4.1,1191,17,19,5,1,4,0,8,1,2024-02-10
USER_00525,PROD_0138,Beauty,mid-range,37.13,4.5,1746,517,3,6,1,5,1,16,0,2024-01-28
USER_00721,PROD_0134,Home & Kitchen,premium,133.56,4.2,1536,597,23,5,1,12,1,48,0,2024-07-20
USER_00408,PROD_0282,Beauty,luxury,348.71,4.5,1995,170,1,0,0,13,4,5,0,2024-10-28
USER_00829,PROD_0412,Home & Kitchen,luxury,316.22,4.9,1040,565,8,1,0,6,4,5,1,2024-06-11
USER_00606,PROD_0214,Electronics,budget,16.09,4.4,1855,296,16,3,0,19,5,4,0,2024-11-07
USER_00611,PROD_0281,Home & Kitchen,premium,101.22,4.7,1164,13,2,3,0,1,0,23,0,2024-11-28
USER_00620,PROD_0059,Sports,budget,28.54,4.1,1190,18,23,0,0,15,2,47,0,2024-10-21
USER_00278,PROD_0115,Home & Kitchen,premium,163.94,4.1,288,494,21,0,0,17,1,5,0,2024-11-18
USER_00840,PROD_0462,Clothing,mid-range,72.77,4.3,835,579,21,0,0,19,0,18,0,2024-08-26
USER_00372,PROD_0188,Electronics,luxury,905.44,4.6,7,327,11,4,0,6,0,8,0,2024-01-05
USER_00287,PROD_0138,Beauty,mid-range,37.13,4.5,1746,168,9,5,1,17,5,21,0,2024-08-03
USER_00595,PROD_0423,Toys,luxury,663.53,3.3,1834,179,4,0,0,19,1,49,0,2024-07-08
USER_00294,PROD_0500,Electronics,premium,288.32,4.3,1614,589,22,6,1,1,2,9,1,2024-03-10
USER_00680,PROD_0326,Toys,luxury,434.4,5.0,322,308,17,3,0,8,1,40,0,2024-06-27
USER_00615,PROD_0293,Books,mid-range,65.02,4.7,1656,499,6,4,0,18,0,30,0,2024-02-16
USER_00507,PROD_0069,Beauty,budget,28.47,3.3,241,296,8,2,0,13,1,12,0,2024-03-20
USER_00188,PROD_0238,Home & Kitchen,premium,216.91,4.6,1930,299,17,6,1,11,4,14,0,2024-09-22
USER_00026,PROD_0168,Books,budget,20.24,4.5,1945,577,13,4,0,16,2,33,0,2024-01-05
USER_00735,PROD_0162,Home & Kitchen,mid-range,97.58,3.5,1769,181,11,0,0,9,4,9,0,2024-03-18
USER_00792,PROD_0191,Home & Kitchen,mid-range,94.94,3.9,1435,281,16,2,0,1,0,48,0,2024-10-16
USER_00719,PROD_0203,Home & Kitchen,mid-range,98.65,3.5,789,35,13,6,1,4,3,18,0,2024-10-20
USER_00283,PROD_0341,Electronics,luxury,651.4,3.5,172,473,23,0,0,1,0,49,0,2024-03-11
USER_00924,PROD_0332,Beauty,luxury,463.8,3.5,1982,384,2,1,0,3,5,2,0,2024-05-28
USER_00779,PROD_0179,Books,budget,27.24,4.5,1241,346,14,0,0,16,4,24,0,2024-02-26
USER_00086,PROD_0333,Toys,luxury,932.78,3.4,1394,522,7,1,0,15,3,24,0,2024-03-19
USER_00163,PROD_0202,Home & Kitchen,premium,210.38,4.1,937,97,1,5,1,3,4,27,0,2024-11-09
USER_00247,PROD_0393,Toys,budget,25.78,4.0,627,172,7,0,0,12,1,28,0,2024-03-25
USER_00537,PROD_0223,Clothing,luxury,897.33,3.2,786,72,1,3,0,4,5,40,0,2024-04-18
USER_00216,PROD_0400,Books,premium,230.23,4.5,858,411,23,6,1,18,4,38,1,2024-12-08
USER_00457,PROD_0270,Beauty,luxury,346.99,4.7,195,147,7,4,0,8,0,27,0,2024-01-26
USER_00314,PROD_0293,Books,mid-range,65.02,4.7,1656,597,17,4,0,3,3,2,0,2024-06-21
USER_00330,PROD_0282,Beauty,luxury,348.71,4.5,1995,66,6,0,0,16,0,46,0,2024-01-08
USER_00298,PROD_0449,Sports,budget,22.03,3.3,1980,365,1,4,0,17,3,10,1,2024-08-02
USER_00274,PROD_0152,Electronics,budget,12.36,3.8,503,258,2,4,0,19,3,46,0,2024-02-02
USER_00238,PROD_0006,Toys,budget,23.97,3.3,870,388,2,3,0,4,4,24,0,2024-04-18
USER_00777,PROD_0274,Toys,luxury,907.66,4.4,1988,449,9,0,0,19,5,7,0,2024-02-12
USER_00010,PROD_0228,Clothing,premium,235.55,4.4,1355,161,12,1,0,13,1,6,1,2024-12-31
USER_00291,PROD_0096,Home & Kitchen,mid-range,43.43,4.3,781,156,7,0,0,5,2,45,0,2024-05-13
USER_00283,PROD_0443,Sports,luxury,872.86,4.9,1652,117,18,4,0,12,1,34,0,2024-04-05
USER_00305,PROD_0049,Clothing,luxury,428.44,3.9,1795,502,5,0,0,11,1,46,0,2024-01-22
USER_00405,PROD_0014,Home & Kitchen,mid-range,55.91,3.4,551,387,12,3,0,9,5,13,0,2024-12-19
USER_00127,PROD_0451,Sports,luxury,755.38,4.5,593,12,7,1,0,20,3,15,0,2024-02-20
USER_00452,PROD_0246,Sports,budget,25.84,4.2,1928,94,1,3,0,20,2,11,0,2024-05-30
USER_00975,PROD_0083,Clothing,premium,131.84,4.4,788,47,11,1,0,10,1,14,1,2024-09-17
USER_00725,PROD_0005,Books,luxury,454.31,4.2,1662,187,0,4,0,8,0,20,0,2024-11-22
USER_00031,PROD_0468,Sports,premium,131.94,4.4,1895,490,14,4,0,16,1,19,0,2024-05-17
USER_00760,PROD_0177,Home & Kitchen,luxury,387.05,4.4,1438,215,22,6,1,10,3,43,0,2024-08-25
USER_00324,PROD_0075,Sports,luxury,692.63,3.2,1940,329,15,4,0,20,4,35,0,2024-08-09
USER_00530,PROD_0125,Books,budget,27.67,4.2,1362,137,23,5,1,15,3,15,0,2024-06-22
USER_00478,PROD_0427,Electronics,premium,166.25,3.2,858,179,12,3,0,12,4,13,1,2024-08-08
USER_00800,PROD_0235,Sports,budget,8.52,4.9,1766,470,5,6,1,10,2,7,1,2024-09-08
USER_00854,PROD_0410,Toys,premium,286.75,4.4,393,415,6,4,0,2,4,49,0,2024-06-28
USER_00420,PROD_0023,Sports,premium,143.86,5.0,1048,270,16,2,0,1,5,4,0,2024-06-05
USER_00573,PROD_0188,Electronics,luxury,905.44,4.6,7,445,9,3,0,18,3,12,0,2024-02-15
USER_00977,PROD_0202,Home & Kitchen,premium,210.38,4.1,937,313,23,5,1,11,3,5,0,2024-10-05
USER_00529,PROD_0311,Books,budget,16.24,4.6,1339,250,2,6,1,10,4,46,0,2024-12-08
USER_00203,PROD_0365,Sports,luxury,926.25,3.8,1999,492,23,5,1,12,2,44,0,2024-02-17
USER_00032,PROD_0329,Clothing,luxury,407.98,3.4,1423,10,21,1,0,20,1,33,0,2024-04-16
USER_00794,PROD_0279,Books,budget,20.22,4.3,1425,397,5,4,0,7,3,39,0,2024-09-20
USER_00958,PROD_0243,Electronics,budget,10.87,4.1,800,506,23,4,0,17,4,42,0,2024-04-26
USER_00533,PROD_0286,Books,budget,21.85,3.5,1360,430,3,3,0,6,1,13,0,2024-01-11
USER_00098,PROD_0135,Beauty,budget,24.44,3.3,642,191,3,3,0,11,1,17,1,2024-03-07
USER_00905,PROD_0006,Toys,budget,23.97,3.3,870,310,8,0,0,1,3,8,0,2024-05-20
USER_00776,PROD_0046,Sports,luxury,904.69,3.1,1343,189,23,2,0,11,4,24,0,2024-02-07
USER_00914,PROD_0401,Books,budget,17.45,4.3,598,371,14,0,0,14,0,7,0,2024-07-22
USER_00217,PROD_0313,Electronics,luxury,372.45,4.8,708,54,22,6,1,3,4,13,0,2024-04-07
USER_00807,PROD_0207,Books,premium,273.94,4.7,906,508,6,5,1,12,3,30,0,2024-04-20
USER_00516,PROD_0308,Home & Kitchen,budget,13.8,3.1,950,405,21,2,0,4,1,28,0,2024-09-04
USER_00852,PROD_0455,Electronics,luxury,851.57,3.4,1538,272,11,4,0,20,1,19,0,2024-08-02
USER_00747,PROD_0417,Electronics,luxury,335.81,4.1,747,599,0,6,1,14,4,2,1,2024-02-25
USER_00020,PROD_0425,Sports,premium,218.74,4.0,1048,79,2,6,1,8,3,26,0,2024-05-19
USER_00892,PROD_0074,Toys,mid-range,74.6,3.5,1523,446,13,4,0,3,0,10,0,2024-01-19
USER_00776,PROD_0021,Beauty,luxury,400.01,3.3,1530,289,2,6,1,12,0,43,0,2024-02-11
USER_00809,PROD_0383,Toys,premium,233.57,4.4,1131,261,20,6,1,9,3,29,0,2024-09-15
USER_00227,PROD_0037,Clothing,premium,205.53,4.2,1980,41,3,1,0,13,0,0,1,2024-01-30
USER_00237,PROD_0004,Books,budget,19.03,4.4,1441,239,10,5,1,16,0,24,0,2024-09-28
USER_00118,PROD_0090,Home & Kitchen,budget,7.71,3.9,1497,128,10,2,0,19,2,4,0,2024-05-22
USER_00228,PROD_0403,Sports,premium,190.71,4.4,328,441,5,2,0,14,2,2,0,2024-03-06
USER_00617,PROD_0457,Books,budget,28.21,3.7,935,64,0,3,0,12,3,36,1,2024-10-03
USER_00946,PROD_0384,Books,premium,278.27,4.7,1462,47,19,4,0,9,2,28,0,2024-05-31
USER_00827,PROD_0280,Home & Kitchen,budget,9.51,4.4,637,274,8,2,0,7,2,4,0,2024-10-09
USER_00180,PROD_0007,Home & Kitchen,premium,131.1,4.9,694,362,8,2,0,4,2,32,0,2024-01-24
USER_00181,PROD_0381,Home & Kitchen,luxury,440.12,3.3,156,411,9,0,0,11,3,32,0,2024-10-07
USER_00742,PROD_0190,Books,luxury,737.79,4.5,421,272,12,0,0,9,1,1,0,2024-10-07
USER_00154,PROD_0232,Sports,mid-range,44.06,4.6,1799,89,19,3,0,15,5,19,0,2024-09-19
USER_00341,PROD_0444,Clothing,premium,108.41,4.9,166,350,3,6,1,3,1,1,0,2024-08-11
USER_00383,PROD_0135,Beauty,budget,24.44,3.3,642,329,8,5,1,12,5,46,0,2024-01-20
USER_00475,PROD_0218,Sports,mid-range,64.84,4.2,480,361,4,2,0,10,0,14,0,2024-10-02
USER_00791,PROD_0452,Home & Kitchen,premium,229.18,4.8,188,448,5,5,1,2,3,30,1,2024-12-28
USER_00576,PROD_0434,Books,luxury,910.97,4.5,132,301,17,3,0,7,4,44,0,2024-02-08
USER_00232,PROD_0316,Clothing,premium,174.57,3.6,842,570,20,6,1,9,3,26,0,2024-07-07
USER_00888,PROD_0179,Books,budget,27.24,4.5,1241,394,10,1,0,16,2,17,1,2024-01-02
USER_00668,PROD_0173,Electronics,mid-range,94.67,4.6,1285,522,2,4,0,14,3,33,1,2024-04-19
USER_00130,PROD_0103,Home & Kitchen,mid-range,86.46,3.3,99,516,5,1,0,18,2,46,0,2024-08-06
USER_00989,PROD_0477,Electronics,mid-range,80.18,4.0,1845,497,20,5,1,10,0,20,0,2024-03-16
USER_00646,PROD_0047,Beauty,budget,6.52,4.5,1644,459,22,5,1,12,3,41,0,2024-08-31
USER_00873,PROD_0120,Sports,budget,28.57,3.6,803,453,4,3,0,4,1,33,0,2024-03-21
USER_00113,PROD_0158,Clothing,premium,135.89,3.0,1098,64,0,2,0,5,4,30,0,2024-04-03
USER_00673,PROD_0488,Toys,budget,23.9,5.0,953,15,21,5,1,7,3,11,1,2024-05-04
USER_00496,PROD_0322,Clothing,budget,12.74,3.8,1626,363,12,3,0,5,1,46,1,2024-06-20
USER_00856,PROD_0382,Sports,mid-range,92.91,3.9,184,158,4,3,0,14,3,16,0,2024-05-30
USER_00722,PROD_0170,Clothing,mid-range,42.17,3.2,10,146,22,1,0,14,5,1,0,2024-03-19
USER_00496,PROD_0179,Books,budget,27.24,4.5,1241,466,16,3,0,7,0,49,0,2024-10-31
USER_00101,PROD_0224,Books,premium,214.96,5.0,609,140,2,6,1,10,5,0,0,2024-01-14
USER_00779,PROD_0098,Toys,budget,12.6,3.4,1614,18,1,1,0,18,1,30,1,2024-08-06
USER_00530,PROD_0057,Sports,mid-range,33.98,4.0,1748,376,22,4,0,17,2,37,0,2024-06-28
USER_00576,PROD_0244,Sports,premium,234.1,4.5,1942,173,22,0,0,17,0,2,0,2024-07-01
USER_00674,PROD_0449,Sports,budget,22.03,3.3,1980,241,18,0,0,17,4,25,1,2024-12-30
USER_00232,PROD_0187,Toys,budget,16.37,3.6,667,243,5,1,0,8,2,33,1,2024-07-09
USER_00739,PROD_0215,Electronics,budget,13.11,3.1,739,364,12,6,1,1,1,34,0,2024-03-31
USER_00336,PROD_0324,Beauty,budget,21.15,3.8,746,578,8,4,0,13,5,3,0,2024-01-05
USER_00109,PROD_0025,Beauty,mid-range,85.45,3.8,135,161,12,5,1,20,0,0,0,2024-02-10
USER_00050,PROD_0160,Beauty,mid-range,74.65,4.5,215,559,5,5,1,19,1,38,1,2024-12-14
USER_00397,PROD_0356,Electronics,premium,148.23,4.3,217,125,15,6,1,6,2,26,1,2024-01-21
USER_00713,PROD_0377,Sports,budget,19.35,4.1,820,165,2,4,0,2,3,8,0,2024-07-19
USER_00116,PROD_0136,Electronics,budget,28.22,4.2,1864,540,4,4,0,18,4,15,1,2024-01-19
USER_00870,PROD_0334,Books,luxury,623.18,3.6,787,517,21,2,0,4,5,7,0,2024-05-29
USER_00329,PROD_0065,Electronics,mid-range,65.41,3.3,719,560,6,0,0,10,0,23,0,2024-03-18
USER_00650,PROD_0477,Electronics,mid-range,80.18,4.0,1845,394,14,2,0,12,5,43,0,2024-04-03
USER_00368,PROD_0415,Sports,premium,207.34,4.7,887,378,5,4,0,8,1,17,0,2024-10-18
USER_00169,PROD_0163,Sports,budget,25.55,3.8,156,375,22,3,0,19,2,30,0,2024-05-16
USER_00399,PROD_0089,Electronics,budget,26.93,3.5,1194,566,18,6,1,20,3,42,1,2024-06-02
USER_00109,PROD_0268,Home & Kitchen,luxury,579.11,4.5,645,584,10,3,0,6,4,7,1,2024-08-22
USER_00456,PROD_0021,Beauty,luxury,400.01,3.3,1530,332,13,6,1,18,2,8,0,2024-03-24
